case_name,solver_config,solver_method,rtol,atol,t,lagrangian_theta1_rad,lagrangian_theta2_rad,hamiltonian_theta1_rad,hamiltonian_theta2_rad,abs_theta1_diff_rad,abs_theta2_diff_rad,max_abs_theta_diff_rad,lagrangian_x2,lagrangian_y2,hamiltonian_x2,hamiltonian_y2,abs_x2_diff,abs_y2_diff,second_bob_position_diff,max_bob_position_abs_diff,lagrangian_energy,lagrangian_energy_abs_drift,lagrangian_energy_signed_drift,lagrangian_energy_relative_drift,hamiltonian_energy,hamiltonian_energy_abs_drift,hamiltonian_energy_signed_drift,hamiltonian_energy_relative_drift
low_energy_small_angles,solve_ivp_default,solve_ivp_default,,,0.0,0.08726646259971647,0.12217304763960307,0.08726646259971647,0.12217304763960307,0.0,0.0,0.0,0.20902508615280563,-1.9887408497330674,0.20902508615280563,-1.9887408497330674,0.0,0.0,0.0,0.0,-29.282217724161416,0.0,0.0,0.0,-29.282217724161416,0.0,0.0,0.0
low_energy_small_angles,solve_ivp_default,solve_ivp_default,,,0.0050062578222778474,0.08726001459330504,0.12216451023239552,0.08726001459320726,0.12216451023240024,9.778289289386066e-14,4.718447854656915e-15,9.778289289386066e-14,0.20901018890608342,-1.988742452105185,0.2090101889059907,-1.988742452105193,9.270362255620057e-14,7.993605777301127e-15,9.304761882157652e-14,9.740819262304967e-14,-29.282217724161196,2.2026824808563106e-13,2.2026824808563106e-13,7.522252930449416e-15,-29.282217724161416,0.0,0.0,0.0
low_energy_small_angles,solve_ivp_default,solve_ivp_default,,,0.010012515644555695,0.08724067166532498,0.12213889899854954,0.08724067168725369,0.12213889899819139,2.1928708848761858e-11,3.581579477440755e-13,2.1928708848761858e-11,0.20896549915840945,-1.9887472583235335,0.2089654991798993,-1.9887472583216668,2.1489837687127533e-11,1.8667289936047382e-12,2.1570762641933905e-11,2.18453172218247e-11,-29.282217724160837,5.790923296444817e-13,5.790923296444817e-13,1.9776245607471853e-14,-29.282217724115142,4.6274095666376525e-11,4.6274095666376525e-11,1.5802797486952202e-12
low_energy_small_angles,solve_ivp_default,solve_ivp_default,,,0.015018773466833543,0.08720843708918272,0.12209621690157041,0.0872084372557714,0.12209621689607872,1.6658868728924858e-10,5.491690435732721e-12,1.6658868728924858e-10,0.20889102288718323,-1.9887552656945666,0.20889102304768803,-1.9887552656807261,1.605048038921808e-10,1.3840484314187051e-11,1.6110043785948776e-10,1.659556103650317e-10,-29.28221772416141,7.105427357601002e-15,7.105427357601002e-15,2.4265332033707795e-16,-29.282217723795323,3.660929337456764e-10,3.660929337456764e-10,1.2502227023727267e-11
low_energy_small_angles,solve_ivp_default,solve_ivp_default,,,0.02002503128911139,0.08716331680393781,0.12203646885503355,0.087163316720513,0.12203646886172194,8.342480872780556e-11,6.68838595618837e-12,8.342480872780556e-11,0.2087867705112154,-1.9887664696915945,0.20878677043474597,-1.9887664696980427,7.646944188977045e-11,6.448175327022909e-12,7.674082686537204e-11,8.310808985445561e-11,-29.282217723211343,9.500737974121876e-10,9.500737974121876e-10,3.244541811559103e-11,-29.282217723253193,9.082228302759177e-10,9.082228302759177e-10,3.1016190058805644e-11
low_energy_small_angles,solve_ivp_default,solve_ivp_default,,,0.025031289111389236,0.08710532273989331,0.12195966151908177,0.08710531766246206,0.12195966181099042,5.0774312532198e-09,2.919086500297041e-10,5.0774312532198e-09,0.20865276000224095,-1.9887808636926376,0.2086527552338,-1.9887808640988371,4.7684409476556056e-09,4.0619951846565527e-10,4.785710722565711e-09,5.0581813459960046e-09,-29.28221771254387,1.16175478126479e-08,1.16175478126479e-08,3.967441237574707e-10,-29.28221772261562,1.5457963797871344e-09,1.5457963797871344e-09,5.2789593819311815e-11
low_energy_small_angles,solve_ivp_default,solve_ivp_default,,,0.030037546933667086,0.08703446506706368,0.12186580370010759,0.08703444984189776,0.12186580463994987,1.5225165919674488e-08,9.39842273450786e-10,1.5225165919674488e-08,0.20848900956026867,-1.9887984396101197,0.20848899532560364,-1.98879844081931,1.42346650300329e-08,1.2091903034416873e-09,1.4285931180961882e-08,1.5167537018023758e-08,-29.28221769073191,3.342950805063083e-08,3.342950805063083e-08,1.1416317017220792e-09,-29.282217722020032,2.1413839590422867e-09,2.1413839590422867e-09,7.31291591099462e-11
low_energy_small_angles,solve_ivp_default,solve_ivp_default,,,0.03504380475594493,0.0869507549466553,0.1217549062592074,0.08695072519839483,0.12175490822486236,2.974826046608925e-08,1.965654958246965e-09,2.974826046608925e-08,0.20829554026462715,-1.9888191876660954,0.20829551257985396,-1.9888191900107333,2.768477319614604e-08,2.3446378172309323e-09,2.7783880100087455e-08,2.9635876461209243e-08,-29.282217658970115,6.519130124615913e-08,6.519130124615913e-08,2.226310242627843e-09,-29.282217721592463,2.568953050285927e-09,2.568953050285927e-09,8.773082266122985e-11
low_energy_small_angles,solve_ivp_default,solve_ivp_default,,,0.04005006257822278,0.08685420570575395,0.12162698205513933,0.0868541578508236,0.12162698542218632,4.785493035175392e-08,3.3670469884450327e-09,4.785493035175392e-08,0.20807237718868035,-1.9888430963017827,0.20807233285631005,-1.9888431000444449,4.4332370302546664e-08,3.742662180172829e-09,4.449007278974735e-08,4.7674543396381e-08,-29.28221761875933,1.054020870583372e-07,1.054020870583372e-07,3.599525420213223e-09,-29.28221772142981,2.7316069406424504e-09,2.7316069406424504e-09,9.328552114372608e-11
low_energy_small_angles,solve_ivp_default,solve_ivp_default,,,0.04505632040050063,0.08674483283732475,0.12148204594432317,0.08674476409734991,0.12148205106857651,6.87399748372508e-08,5.124253341093343e-09,6.87399748372508e-08,0.20781954940113861,-1.9888701521833678,0.20781948600611239,-1.9888701575177532,6.339502622854098e-08,5.334385377864237e-09,6.361906174942359e-08,6.848151450078444e-08,-29.28221757183267,1.523287451732358e-07,1.523287451732358e-07,5.2020904498482e-09,-29.282217721586413,2.5750033216809243e-09,2.5750033216809243e-09,8.793744196349689e-11
low_energy_small_angles,solve_ivp_default,solve_ivp_default,,,0.05006257822277847,0.08662265400021217,0.12132011478084044,0.08662256241543521,0.12132012198088406,9.158477695669909e-08,7.2000436168728754e-09,9.158477695669909e-08,0.2075370899675693,-1.9889003402087186,0.20753700587330104,-1.9889003472607443,8.409426827116206e-08,7.052025630116532e-09,8.438943667041507e-08,9.12413896658748e-08,-29.28221752008583,2.0407558665169745e-07,2.0407558665169745e-07,6.969266760260104e-09,-29.28221772206497,2.096445683719139e-09,2.096445683719139e-09,7.159449818547435e-11
low_energy_small_angles,solve_ivp_default,solve_ivp_default,,,0.05506883604505632,0.08648768901914007,0.12114120741643432,0.08648757346183654,0.12114121695615646,1.1555730353163263e-07,9.539722137241746e-09,1.1555730353163263e-07,0.2072250359521049,-1.9889336435150011,0.2072249302965318,-1.9889336523439942,1.0565557309605289e-07,8.828993092180326e-09,1.060238239513985e-07,1.1512538217184343e-07,-29.282217465511728,2.5864968833388957e-07,2.5864968833388957e-07,8.832995190814114e-09,-29.282217722811772,1.349643952153201e-09,1.349643952153201e-09,4.609090625808644e-11
low_energy_small_angles,solve_ivp_default,solve_ivp_default,,,0.06007509386733417,0.08633995988471165,0.1209453447005097,0.08633982007260643,0.12094535677163751,1.3981210521263332e-07,1.2071127805657333e-08,1.3981210521263332e-07,0.2068834284193476,-1.9889700434872004,0.20688330111098724,-1.9889700540871798,1.2730836035368398e-07,1.0599979338721255e-08,1.2774888718859657e-07,1.3929130883438834e-07,-29.282217410139623,3.140217934571865e-07,3.140217934571865e-07,1.0723975773121859e-08,-29.28221772371625,4.4516568209473917e-10,4.4516568209473917e-10,1.520259449909844e-11
low_energy_small_angles,solve_ivp_default,solve_ivp_default,,,0.06508135168961202,0.08617949075340946,0.12073254948013318,0.08617932726309308,0.1207325641847674,1.6349031638218658e-07,1.4704634218598578e-08,1.6349031638218658e-07,0.20651231243646734,-1.9890095197675408,0.206512164150482,-1.9890095320685877,1.4828598532412585e-07,1.230104684779576e-08,1.4879532652976214e-07,1.6288357969351797e-07,-29.28221735597865,3.681827678292393e-07,3.681827678292393e-07,1.2573595732998168e-08,-29.28221772461489,4.5347192667577474e-10,-4.5347192667577474e-10,-1.5486256230572482e-11
low_energy_small_angles,solve_ivp_default,solve_ivp_default,,,0.07008760951188986,0.08600630794759542,0.12050284660003299,0.08600612222794016,0.12050286393318266,1.8571965526570366e-07,1.7333149665565983e-08,1.8571965526570366e-07,0.2061117370754914,-1.9890520502658027,0.2061115692497585,-1.9890520641355196,1.6782573292184466e-07,1.3869716930514642e-08,1.683978790795387e-07,1.850331880215439e-07,-29.282217304965936,4.191954801058273e-07,4.191954801058273e-07,1.4315701223679505e-08,-29.282217725299482,1.138065641725916e-09,-1.138065641725916e-09,-3.886541833840927e-11
low_energy_small_angles,solve_ivp_default,solve_ivp_default,,,0.07509386733416772,0.08582043995551081,0.12025626290259914,0.08582023475851734,0.12025628264545464,2.051969934663278e-07,1.9742855503213086e-08,2.051969934663278e-07,0.2056817554157836,-1.9890976111705352,0.20568157057424885,-1.9890976263905176,1.8484153474496168e-07,1.5219982385517028e-08,1.8546708826821087e-07,2.044418058455566e-07,-29.282217258919335,4.652420813044955e-07,4.652420813044955e-07,1.5888211941017494e-08,-29.282217724623596,4.6217962790251477e-10,-4.6217962790251477e-10,-1.5783627874645573e-11
low_energy_small_angles,solve_ivp_default,solve_ivp_default,,,0.08010012515644556,0.08562191743127628,0.11999282722788326,0.08562173187378375,0.11999284151925207,1.8555749253801324e-07,1.4291368810592786e-08,1.8555749253801324e-07,0.2052224245467087,-1.9891461769611576,0.2052222538575773,-1.9891461911187736,1.7068913138462705e-07,1.4157615968457549e-08,1.7127526868391944e-07,1.848777379936939e-07,-29.28221721949474,5.046666764485508e-07,5.046666764485508e-07,1.7234578377994196e-08,-29.2822176442767,7.988471750763892e-08,7.988471750763892e-08,2.7280965622260312e-09
low_energy_small_angles,solve_ivp_default,solve_ivp_default,,,0.0851063829787234,0.0854107731948918,0.11971257041359872,0.08541066699574928,0.11971256736300048,1.0619914252163465e-07,3.0505982323569825e-09,1.0619914252163465e-07,0.204733805570481,-1.9891977204209508,0.20473369672969882,-1.9891977298447951,1.0884078216477633e-07,9.423844371525547e-09,1.0924799634308643e-07,1.0884078216477633e-07,-29.28221718814819,5.360132249165872e-07,5.360132249165872e-07,1.83050761375328e-08,-29.282217437173315,2.869881008393804e-07,2.869881008393804e-07,9.800763847288113e-09
low_energy_small_angles,solve_ivp_default,solve_ivp_default,,,0.09011264080100126,0.08518704223223678,0.11941552529512056,0.08518707157794764,0.11941549416005787,2.93457108613282e-08,3.1135062694698235e-08,3.1135062694698235e-08,0.20421596360519287,-1.989252212650931,0.20421596193115724,-1.989252213863258,1.6740356323374783e-09,1.2123269055308583e-09,2.0669135986319233e-09,2.923929674769621e-08,-29.282217166102644,5.580587725262376e-07,5.580587725262376e-07,1.905794082207683e-08,-29.282217108872455,6.152889611144019e-07,6.152889611144019e-07,2.1012375732959364e-08
