case_name,solver_config,solver_method,rtol,atol,t,lagrangian_theta1_rad,lagrangian_theta2_rad,hamiltonian_theta1_rad,hamiltonian_theta2_rad,abs_theta1_diff_rad,abs_theta2_diff_rad,max_abs_theta_diff_rad,lagrangian_x2,lagrangian_y2,hamiltonian_x2,hamiltonian_y2,abs_x2_diff,abs_y2_diff,second_bob_position_diff,max_bob_position_abs_diff,lagrangian_energy,lagrangian_energy_abs_drift,lagrangian_energy_signed_drift,lagrangian_energy_relative_drift,hamiltonian_energy,hamiltonian_energy_abs_drift,hamiltonian_energy_signed_drift,hamiltonian_energy_relative_drift
nonzero_velocity_spirograph,solve_ivp_default,solve_ivp_default,,,0.0,1.5707963267948966,0.0,1.5707963267948966,0.0,0.0,0.0,0.0,1.0,-1.5,1.0,-1.5,0.0,0.0,0.0,0.0,257.28074047653035,0.0,0.0,0.0,257.28074047653035,0.0,0.0,0.0
nonzero_velocity_spirograph,solve_ivp_default,solve_ivp_default,,,0.002506265664160401,1.595754663933819,-0.01984300495542488,1.5957546638257516,-0.01984300478006968,1.0806733286017334e-10,1.7535519911127118e-10,1.7535519911127118e-10,0.9699260026697493,-1.474748955004397,0.9699260029354271,-1.47474895511765,2.6567781308273197e-10,1.1325296256359252e-10,2.8880951143245534e-10,2.6567781308273197e-10,257.28074076797907,2.9144871405151207e-07,2.9144871405151207e-07,1.1328042414356258e-09,257.28073993303525,5.434951049210213e-07,-5.434951049210213e-07,-2.112459346604687e-09
nonzero_velocity_spirograph,solve_ivp_default,solve_ivp_default,,,0.005012531328320802,1.620513743542002,-0.03927970208081451,1.620513706201376,-0.03927964174347123,3.734062614668687e-08,6.033734327448581e-08,6.033734327448581e-08,0.9398599406181927,-1.4491460403469685,0.9398600329101101,-1.449146081195587,9.22919174417558e-08,4.084861848774324e-08,1.009277348276135e-07,9.22919174417558e-08,257.280811206766,7.07302356204309e-05,7.07302356204309e-05,2.7491461463234967e-07,257.28059716658305,0.00014330994730471502,-0.00014330994730471502,-5.570177815847356e-07
nonzero_velocity_spirograph,solve_ivp_default,solve_ivp_default,,,0.007518796992481203,1.645086172398463,-0.05832190725551712,1.6450860643217824,-0.05832173334572318,1.0807668071599608e-07,1.739097939407186e-07,1.739097939407186e-07,0.9098085036887507,-1.423228108968013,0.909808772131521,-1.4232282319520748,2.6844277034587805e-07,1.229840618233169e-07,2.9527377197023653e-07,2.6844277034587805e-07,257.28086981878556,0.00012934225520666587,0.00012934225520666587,5.027280898177635e-07,257.28044530947614,0.0002951670542188367,-0.0002951670542188367,-1.1472567035998655e-06
nonzero_velocity_spirograph,solve_ivp_default,solve_ivp_default,,,0.010025062656641603,1.6694840295382753,-0.07698088052855825,1.6694838554944733,-0.07698060221976628,1.7404380203700498e-07,2.783087919705496e-07,2.783087919705496e-07,0.8797770132697229,-1.3970300626525445,0.8797774466446722,-1.397030267954401,4.3337494926021236e-07,2.0530185662614997e-07,4.795442617532149e-07,4.3337494926021236e-07,257.2808457867668,0.00010531023644944071,0.00010531023644944071,4.093203255493868e-07,257.28044206865997,0.00029840787038892813,-0.00029840787038892813,-1.1598531232311557e-06
nonzero_velocity_spirograph,solve_ivp_default,solve_ivp_default,,,0.012531328320802004,1.6937189170127793,-0.0952674795390166,1.693718706326821,-0.0952671460586482,2.1068595823514613e-07,3.334803684029719e-07,3.334803684029719e-07,0.8497693685500507,-1.3705849624855952,0.8497698923352247,-1.3705852191644468,5.237851740114152e-07,2.566788515068197e-07,5.832966152182169e-07,5.237851740114152e-07,257.280767480093,2.7003562649952073e-05,2.7003562649952073e-05,1.049575751373251e-07,257.28057405117494,0.00016642535541677717,-0.00016642535541677717,-6.468628592584403e-07
nonzero_velocity_spirograph,solve_ivp_default,solve_ivp_default,,,0.015037593984962405,1.7178019598895844,-0.11319215951602385,1.717801752726068,-0.11319183761552351,2.0716351634142427e-07,3.2190050033853446e-07,3.2190050033853446e-07,0.8197882132653008,-1.3439241832836264,0.8197887233707191,-1.3439244427509107,5.101054182388154e-07,2.5946728432479915e-07,5.723030747353039e-07,5.101054182388154e-07,257.2806982854525,4.2191077852749004e-05,-4.2191077852749004e-05,-1.6398848112223058e-07,257.28074654144143,6.064911076464341e-06,6.064911076464341e-06,2.357312508208361e-08
nonzero_velocity_spirograph,solve_ivp_default,solve_ivp_default,,,0.017543859649122806,1.7417438062525674,-0.13076497327876488,1.741743639899327,-0.13076472470365386,1.6635324051605949e-07,2.4857511102260865e-07,2.4857511102260865e-07,0.789835093291881,-1.3170775611105667,0.789835491270565,-1.3170777736575445,3.9797868400803793e-07,2.1254697779582443e-07,4.511798429616602e-07,3.9797868400803793e-07,257.28069099486163,4.9481668725093186e-05,-4.9481668725093186e-05,-1.923255842370642e-07,257.28085560992804,0.00011513339768498554,0.00011513339768498554,4.4750103514059275e-07
nonzero_velocity_spirograph,solve_ivp_default,solve_ivp_default,,,0.020050125313283207,1.765554627201873,-0.14799557123647755,1.7655545223535811,-0.14799543019640762,1.0484829182644262e-07,1.4104006992865514e-07,1.4104006992865514e-07,0.7599106055705497,-1.2900735337934919,0.7599108351092377,-1.2900736678553462,2.2953868805686284e-07,1.3406185428443962e-07,2.6582059756356e-07,2.2953868805686284e-07,257.2807574887637,1.7012233342938998e-05,1.7012233342938998e-05,6.61232290898622e-08,257.28084554396673,0.00010506743637961335,0.00010506743637961335,4.0837660908861467e-07
nonzero_velocity_spirograph,solve_ivp_default,solve_ivp_default,,,0.022556390977443608,1.7892441168539142,-0.16489320138845298,1.7892440638956835,-0.16489315202726026,5.295823068962591e-08,4.936119271659045e-08,5.295823068962591e-08,0.7300145388283406,-1.2629392743919579,0.7300146233426376,-1.2629393382453715,8.451429700517821e-08,6.385341366765829e-08,1.05924146611113e-07,8.451429700517821e-08,257.28085092879365,0.00011045226329997604,0.00011045226329997604,4.293063798533793e-07,257.28075413467684,1.3658146485795442e-05,1.3658146485795442e-05,5.3086548415936964e-08
