case_name,solver_config,solver_method,rtol,atol,t,lagrangian_theta1_rad,lagrangian_theta2_rad,hamiltonian_theta1_rad,hamiltonian_theta2_rad,abs_theta1_diff_rad,abs_theta2_diff_rad,max_abs_theta_diff_rad,lagrangian_x2,lagrangian_y2,hamiltonian_x2,hamiltonian_y2,abs_x2_diff,abs_y2_diff,second_bob_position_diff,max_bob_position_abs_diff,lagrangian_energy,lagrangian_energy_abs_drift,lagrangian_energy_signed_drift,lagrangian_energy_relative_drift,hamiltonian_energy,hamiltonian_energy_abs_drift,hamiltonian_energy_signed_drift,hamiltonian_energy_relative_drift
higher_energy_wide_swing,rk45_strict,RK45,1e-08,1e-10,0.0,2.0943951023931953,-2.0943951023931953,2.0943951023931953,-2.0943951023931953,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,21.980125461912998,0.0,0.0,0.0,21.980125461912998,0.0,0.0,0.0
higher_energy_wide_swing,rk45_strict,RK45,1e-08,1e-10,0.00333889816360601,2.101348361830365,-2.099633303326308,2.1013483618337725,-2.0996333033247994,3.4074965071795305e-12,1.5085710458606627e-12,3.4074965071795305e-12,-0.0008665670497325362,1.0105390985447085,-0.0008665670522177704,1.0105390985463454,2.485234240623413e-12,1.6369128275073308e-12,2.9758818584791093e-12,2.939093413090177e-12,21.980125461907214,5.7838178690872155e-12,-5.7838178690872155e-12,-2.631385284451344e-13,21.98012546196914,5.6143534266084316e-11,5.6143534266084316e-11,2.5542863421489303e-12
higher_energy_wide_swing,rk45_strict,RK45,1e-08,1e-10,0.00667779632721202,2.108222673379887,-2.104857401776169,2.1082226733078886,-2.104857401866653,7.199840723615125e-11,9.048362059616011e-11,9.048362059616011e-11,-0.0017179053577367487,1.0209599335505397,-0.001717905274819631,1.0209599335665744,8.291711761643228e-11,1.603472910005621e-11,8.445330621787079e-11,8.291711761643228e-11,21.980125463109573,1.1965752833020815e-09,1.1965752833020815e-09,5.4438965117624035e-11,21.980125461901007,1.199040866595169e-11,-1.199040866595169e-11,-5.455113842151895e-13
higher_energy_wide_swing,rk45_strict,RK45,1e-08,1e-10,0.01001669449081803,2.115018727740523,-2.1100658514198023,2.1150187286026965,-2.110065850914615,8.621734437497253e-10,5.051874474304441e-10,8.621734437497253e-10,-0.002553862551458952,1.0312623071335267,-0.0025538632572703612,1.031262307437649,7.058114093183576e-10,3.041222829125445e-10,7.685441486914749e-10,7.376154131932822e-10,21.980125477979936,1.6066938002268216e-08,1.6066938002268216e-08,7.309757185011928e-10,21.980125490504275,2.8591276901579477e-08,2.8591276901579477e-08,1.3007786034307327e-09
higher_energy_wide_swing,rk45_strict,RK45,1e-08,1e-10,0.01335559265442404,2.12173717978512,-2.1152571400909306,2.1217371850963556,-2.115257135817198,5.311235451443963e-09,4.273732479020964e-09,5.311235451443963e-09,-0.0033743176456099144,1.0414460396192755,-0.0033743226395931414,1.0414460404888406,4.9939832269529916e-09,8.695650866030746e-10,5.069123386831971e-09,4.9939832269529916e-09,21.980125482888738,2.0975740255835262e-08,2.0975740255835262e-08,9.543048465388368e-10,21.98012556594075,1.0402775174611634e-07,1.0402775174611634e-07,4.73280973424719e-09
higher_energy_wide_swing,rk45_strict,RK45,1e-08,1e-10,0.01669449081803005,2.128378652272253,-2.120429785272072,2.128378661590831,-2.1204297778689085,9.318577909311898e-09,7.4031634156312975e-09,9.318577909311898e-09,-0.004179182424212002,1.0515109685784345,-0.004179191222234868,1.0515109701727952,8.798022865796895e-09,1.5943606435087077e-09,8.941319377399205e-09,8.798022865796895e-09,21.98012547059614,8.68314131707848e-09,8.68314131707848e-09,3.9504512074439997e-10,21.98012561995605,1.580430506464836e-07,1.580430506464836e-07,7.1902706342754715e-09
higher_energy_wide_swing,rk45_strict,RK45,1e-08,1e-10,0.02003338898163606,2.1349437369957225,-2.1255823326726055,2.134943747401802,-2.125582325089759,1.0406079553604286e-08,7.582846350828731e-09,1.0406079553604286e-08,-0.004968400116610816,1.061456948314484,-0.0049684096750458595,1.0614569506625677,9.558435043466318e-09,2.348083727454764e-09,9.842620467705885e-09,9.558435043466318e-09,21.980125453193054,8.719943878077174e-09,-8.719943878077174e-09,-3.9671947701968445e-10,21.980125623449993,1.615369953356094e-07,1.615369953356094e-07,7.349229903874731e-09
higher_energy_wide_swing,rk45_strict,RK45,1e-08,1e-10,0.02337228714524207,2.1414329947845503,-2.130713356228774,2.1414330026871777,-2.130713351899678,7.902627441325194e-09,4.329096192634552e-09,7.902627441325194e-09,-0.005741942813408452,1.071283849586604,-0.005741949381406486,1.0712838525690775,6.567998034334721e-09,2.9824736014205655e-09,7.213442102227987e-09,6.650513251216239e-09,21.980125446229366,1.568363217074875e-08,-1.568363217074875e-08,-7.135369722036043e-10,21.9801255791424,1.172294012974362e-07,1.172294012974362e-07,5.333427304615274e-09
higher_energy_wide_swing,rk45_strict,RK45,1e-08,1e-10,0.02671118530884808,2.147846955502984,-2.135821458103681,2.147846958447098,-2.135821459118505,2.944113841607532e-09,1.014823780565166e-09,2.944113841607532e-09,-0.00649980892240043,1.0809915593300576,-0.006499809985200833,1.0809915626545417,1.0628004032398053e-09,3.324484021405283e-09,3.490234763695092e-09,3.324484021405283e-09,21.980125454238724,7.674273660995823e-09,-7.674273660995823e-09,-3.49146035326038e-10,21.980125509413096,4.750009807708011e-08,4.750009807708011e-08,2.1610476318430453e-09
higher_energy_wide_swing,rk45_strict,RK45,1e-08,1e-10,0.03005008347245409,2.154186118262384,-2.1409052684602297,2.1541861165239347,-2.140905273965995,1.7384493844474491e-09,5.505765177105104e-09,5.505765177105104e-09,-0.007242020904725588,1.0905799803585374,-0.007242016975497645,1.0905799835426127,3.929227943011426e-09,3.184075225703964e-09,5.057387395788813e-09,3.929227943011426e-09,21.98012546135068,5.623164156531857e-10,-5.623164156531857e-10,-2.5582948406166447e-11,21.980125444343617,1.7569380617032948e-08,-1.7569380617032948e-08,-7.993303153558901e-10
