case_name,solver_config,solver_method,rtol,atol,t,lagrangian_theta1_rad,lagrangian_theta2_rad,hamiltonian_theta1_rad,hamiltonian_theta2_rad,abs_theta1_diff_rad,abs_theta2_diff_rad,max_abs_theta_diff_rad,lagrangian_x2,lagrangian_y2,hamiltonian_x2,hamiltonian_y2,abs_x2_diff,abs_y2_diff,second_bob_position_diff,max_bob_position_abs_diff,lagrangian_energy,lagrangian_energy_abs_drift,lagrangian_energy_signed_drift,lagrangian_energy_relative_drift,hamiltonian_energy,hamiltonian_energy_abs_drift,hamiltonian_energy_signed_drift,hamiltonian_energy_relative_drift
nonzero_velocity_spirograph,dop853_reference,DOP853,1e-11,1e-13,0.0,1.5707963267948966,0.0,1.5707963267948966,0.0,0.0,0.0,0.0,1.0,-1.5,1.0,-1.5,0.0,0.0,0.0,0.0,257.28074047653035,0.0,0.0,0.0,257.28074047653035,0.0,0.0,0.0
nonzero_velocity_spirograph,dop853_reference,DOP853,1e-11,1e-13,0.002506265664160401,1.5957546638300242,-0.019843004655713346,1.5957546638299842,-0.019843004655654715,3.9968028886505635e-14,5.863018404106413e-14,5.863018404106413e-14,0.9699260031218183,-1.47474895511708,0.9699260031219072,-1.4747489551171218,8.892886427247504e-14,4.1744385725905886e-14,9.823918078050886e-14,8.892886427247504e-14,257.2807404765386,8.242295734817162e-12,8.242295734817162e-12,3.2036194079474984e-14,257.28074047652376,6.59383658785373e-12,-6.59383658785373e-12,-2.562895526357999e-14
nonzero_velocity_spirograph,dop853_reference,DOP853,1e-11,1e-13,0.005012531328320802,1.6205137113171872,-0.03927961422530448,1.6205137113168553,-0.03927961422481332,3.319566843629218e-13,4.911626660941693e-13,4.911626660941693e-13,0.9398600739012811,-1.449146077707035,0.9398600739020339,-1.4491460777073957,7.527312106958561e-13,3.6060043839825084e-13,8.346478010087009e-13,7.527312106958561e-13,257.28074047656804,3.7687186704715714e-11,3.7687186704715714e-11,1.4648273568753046e-13,257.2807404764898,4.0529357647756115e-11,-4.0529357647756115e-11,-1.5752969916321148e-13
nonzero_velocity_spirograph,dop853_reference,DOP853,1e-11,1e-13,0.007518796992481203,1.6450860904928677,-0.05832170078640904,1.6450860904923206,-0.058321700785579064,5.471179065352771e-13,8.299749776341514e-13,8.299749776341514e-13,0.9098088189449992,-1.423228208699933,0.9098088189462827,-1.4232282087005514,1.2835288387691435e-12,6.183942247162122e-13,1.4247307454794506e-12,1.2835288387691435e-12,257.2807404766177,8.736833478906192e-11,8.736833478906192e-11,3.3958365724243487e-13,257.2807404763154,2.149818101315759e-10,-2.149818101315759e-10,-8.355923173005131e-13
nonzero_velocity_spirograph,dop853_reference,DOP853,1e-11,1e-13,0.010025062656641603,1.6694839168556619,-0.07698062821756961,1.669483916856145,-0.07698062821855234,4.831690603168681e-13,9.827277880347651e-13,9.827277880347651e-13,0.8797774017176965,-1.3970302038927493,0.8797774017161791,-1.3970302038921552,1.5173418077552014e-12,5.941913627793838e-13,1.6295366019710769e-12,1.5173418077552014e-12,257.28074047680127,2.70915734290611e-10,2.70915734290611e-10,1.0529965585019157e-12,257.28074047642707,1.0328449207008816e-10,-1.0328449207008816e-10,-4.014466527062486e-13
nonzero_velocity_spirograph,dop853_reference,DOP853,1e-11,1e-13,0.012531328320802004,1.693718804539304,-0.09526727434322861,1.693718804539018,-0.09526727434278862,2.859934511434403e-13,4.3999526244675735e-13,4.3999526244675735e-13,0.8497696887387742,-1.370585103388768,0.8497696887394662,-1.3705851033891145,6.920020112488601e-13,3.4661162828797387e-13,7.739550403201132e-13,6.920020112488601e-13,257.2807404765461,1.574562702444382e-11,1.574562702444382e-11,6.120017765527291e-14,257.28074047641246,1.1789325071731582e-10,-1.1789325071731582e-10,-4.582280449712491e-13
nonzero_velocity_spirograph,dop853_reference,DOP853,1e-11,1e-13,0.015037593984962405,1.717801872883375,-0.11319205825035883,1.7178018728822197,-0.11319205824871004,1.1552980794249379e-12,1.64879221387082e-12,1.64879221387082e-12,0.8197883769361214,-1.3439242865084169,0.8197883769387481,-1.343924286509839,2.626676653960658e-12,1.4221956945448255e-12,2.986983568425477e-12,2.626676653960658e-12,257.2807404766849,1.54557255882537e-10,1.54557255882537e-10,6.007338738075344e-13,257.280740476358,1.723492459859699e-10,-1.723492459859699e-10,-6.698878651652977e-13
nonzero_velocity_spirograph,dop853_reference,DOP853,1e-11,1e-13,0.017543859649122806,1.7417437542810026,-0.13076497157353156,1.7417437542798027,-0.13076497157084366,1.1999290450148692e-12,2.6879054537687352e-12,2.6879054537687352e-12,0.7898351046690913,-1.3170776126581205,0.7898351046732929,-1.3170776126598285,4.2015280143914424e-12,1.7079671010833408e-12,4.535415005718785e-12,4.2015280143914424e-12,257.2807404768709,3.405489223951008e-10,3.405489223951008e-10,1.323647163656101e-12,257.2807404751426,1.3877752280677669e-09,-1.3877752280677669e-09,-5.394011325905533e-12
nonzero_velocity_spirograph,dop853_reference,DOP853,1e-11,1e-13,0.020050125313283207,1.7655546025762063,-0.14799561277802936,1.7655546025744744,-0.1479956127756069,1.7319479184152442e-12,2.4224511285808603e-12,2.4224511285808603e-12,0.7599105487051718,-1.2900735487652748,0.7599105487091009,-1.2900735487675101,3.929079284148429e-12,2.23532303778029e-12,4.520435056977994e-12,3.929079284148429e-12,257.2807404766794,1.4904344425303861e-10,1.4904344425303861e-10,5.793027646647132e-13,257.28074047494215,1.588205122970976e-09,-1.588205122970976e-09,-6.173043190210559e-12
nonzero_velocity_spirograph,dop853_reference,DOP853,1e-11,1e-13,0.022556390977443608,1.789244101442706,-0.16489322366048292,1.7892441014421934,-0.16489322366307685,5.127009927718973e-13,2.5939250747342157e-12,2.5939250747342157e-12,0.730014509213279,-1.2629392839530886,0.7300145092095521,-1.2629392839529505,3.726907671364188e-12,1.3811174426336947e-13,3.7294658658816956e-12,3.726907671364188e-12,257.2807404766053,7.491962605854496e-11,7.491962605854496e-11,2.9119795721895196e-13,257.2807404760818,4.4855141823063605e-10,-4.4855141823063605e-10,-1.7434317757319801e-12
nonzero_velocity_spirograph,dop853_reference,DOP853,1e-11,1e-13,0.02506265664160401,1.81282147237523,-0.1814667275215136,1.8128214723733531,-0.18146672752011528,1.8769430454312896e-12,1.3983258995153847e-12,1.8769430454312896e-12,0.7001459844896911,-1.2357008320656289,0.700145984492204,-1.2357008320678298,2.5128787939365793e-12,2.2009061240169103e-12,3.3404412283037248e-12,2.5128787939365793e-12,257.2807404770163,4.859543878410477e-10,4.859543878410477e-10,1.8888098150719426e-12,257.28074047644105,8.930101103032939e-11,-8.930101103032939e-11,-3.4709559240589793e-13
nonzero_velocity_spirograph,dop853_reference,DOP853,1e-11,1e-13,0.02756892230576441,1.8362954819776751,-0.1977247685020259,1.836295481974609,-0.19772476849943318,3.0662139494097573e-12,2.592703829407128e-12,3.0662139494097573e-12,0.6703032370675835,-1.208383122715007,0.6703032370722014,-1.2083831227187298,4.617861648625876e-12,3.722799846173075e-12,5.9316005344692565e-12,4.617861648625876e-12,257.2807404772573,7.269704838108737e-10,7.269704838108737e-10,2.8255923178096938e-12,257.2807404762834,2.4692781153135e-10,-2.4692781153135e-10,-9.59760186767168e-13
nonzero_velocity_spirograph,dop853_reference,DOP853,1e-11,1e-13,0.03007518796992481,1.8596744483651846,-0.2136757517110065,1.8596744483682515,-0.21367575171137132,3.0668800832245324e-12,3.6481928589182644e-13,3.0668800832245324e-12,0.6404838526096137,-1.1810100814483468,0.6404838526082053,-1.181010081445291,1.4084289290394736e-12,3.055777852978281e-12,3.364736295002601e-12,3.055777852978281e-12,257.28074047783167,1.3013163879804779e-09,1.3013163879804779e-09,5.057962696975316e-12,257.28074047570425,8.261054063041229e-10,-8.261054063041229e-10,-3.210910403841448e-12
nonzero_velocity_spirograph,dop853_reference,DOP853,1e-11,1e-13,0.03258145363408521,1.8829662466060135,-0.22932788384681013,1.8829662466039543,-0.22932788384225042,2.0592416660747404e-12,4.5597137177111335e-12,4.5597137177111335e-12,0.6106847928023398,-1.1536046995619411,0.6106847928096327,-1.1536046995654556,7.29294402646019e-12,3.5145220067533955e-12,8.09560976758609e-12,7.29294402646019e-12,257.28074047685595,3.255991032347083e-10,3.255991032347083e-10,1.2655401357740187e-12,257.28074047439725,2.1331061361706816e-09,-2.1331061361706816e-09,-8.290967027768126e-12
nonzero_velocity_spirograph,dop853_reference,DOP853,1e-11,1e-13,0.03508771929824561,1.9061783130391785,-0.2446892139526546,1.9061783130349395,-0.24468921395308502,4.239053552623773e-12,4.3040571107155756e-13,4.239053552623773e-12,0.5809024435319534,-1.1261890942351593,0.5809024435327222,-1.126189094239006,7.688294445529209e-13,3.846700735721242e-12,3.922780297825753e-12,4.002853604134771e-12,257.2807404770816,5.512674761121161e-10,5.512674761121161e-10,2.1426690357430927e-12,257.28074047510523,1.4251213542593177e-09,-1.4251213542593177e-09,-5.539168425975982e-12
nonzero_velocity_spirograph,dop853_reference,DOP853,1e-11,1e-13,0.03759398496240601,1.9293176486598647,-0.25976767417300806,1.9293176486563888,-0.2597676741797864,3.47588624549644e-12,6.778355654546431e-12,6.778355654546431e-12,0.5511326591225447,-1.0987845592700336,0.551132659113938,-1.0987845592706766,8.606670931499139e-12,6.430411758628907e-13,8.630659677971747e-12,8.606670931499139e-12,257.280740477259,7.286189429578371e-10,7.286189429578371e-10,2.831999556625589e-12,257.2807404762709,2.594333636807278e-10,-2.594333636807278e-10,-1.0083668260601643e-12
nonzero_velocity_spirograph,dop853_reference,DOP853,1e-11,1e-13,0.040100250626566414,1.952390821516434,-0.27457112013168045,1.9523908214988885,-0.2745711201445288,1.7545520591966124e-11,1.284833350823078e-11,1.7545520591966124e-11,0.5213708037677939,-1.0714116070604158,0.5213708037557772,-1.0714116070714739,1.2016720951635307e-11,1.1058043369871484e-11,1.6330398207007374e-11,1.628353007987471e-11,257.2807404800825,3.552145244611893e-09,3.552145244611893e-09,1.380649495190615e-11,257.28074047634567,1.8468426787876524e-10,-1.8468426787876524e-10,-7.178316866497533e-13
nonzero_velocity_spirograph,dop853_reference,DOP853,1e-11,1e-13,0.042606516290726815,1.975403968198952,-0.2891073708153453,1.9754039681797728,-0.2891073708283671,1.917910275039958e-11,1.3021805855828461e-11,1.917910275039958e-11,0.49161179079220363,-1.0440900022081696,0.4916117907810315,-1.0440900022202315,1.1172118785651719e-11,1.206190702873755e-11,1.644098048568334e-11,1.763056367565241e-11,257.2807404808215,4.291166533221258e-09,4.291166533221258e-09,1.667892639485273e-11,257.2807404761841,3.462332642811816e-10,-3.462332642811816e-10,-1.345741090607463e-12
nonzero_velocity_spirograph,dop853_reference,DOP853,1e-11,1e-13,0.045112781954887216,1.9983627947286213,-0.3033842475459355,1.9983627947448532,-0.30338424752837084,1.623190470922964e-11,1.7564671939140908e-11,1.7564671939140908e-11,0.4618501206403065,-1.0168387871194629,0.46185012065871955,-1.016838787112563,1.841304886340822e-11,6.899814053440423e-12,1.9663361930715528e-11,1.841304886340822e-11,257.2807404792992,2.7688429327099584e-09,2.7688429327099584e-09,1.076195181800846e-11,257.2807404758169,7.134417501220014e-10,-7.134417501220014e-10,-2.7730087716654522e-12
nonzero_velocity_spirograph,dop853_reference,DOP853,1e-11,1e-13,0.047619047619047616,2.021272576981349,-0.31740961181330407,2.021272577015681,-0.3174096117778436,3.433209272429849e-11,3.546046789537627e-11,3.546046789537627e-11,0.43207991817924774,-0.9896763000397718,0.4320799182148334,-0.9896763000254658,3.5585645541402755e-11,1.430600082841238e-11,3.835361558316104e-11,3.5585645541402755e-11,257.2807404791001,2.569720436440548e-09,2.569720436440548e-09,9.988001556902246e-12,257.28074047458495,1.9454091670922935e-09,-1.9454091670922935e-09,-7.561425559834151e-12
nonzero_velocity_spirograph,dop853_reference,DOP853,1e-11,1e-13,0.05012531328320802,2.0441381606570337,-0.33119140183912954,2.0441381606544327,-0.331191401835281,2.6010305020918167e-12,3.848532603711874e-12,3.848532603711874e-12,0.4022949697357661,-0.9626201860553905,0.40229496974241097,-0.9626201860595827,6.644851335835256e-12,4.192202140984591e-12,7.856755568695476e-12,6.644851335835256e-12,257.2807404769024,3.7204017644398846e-10,3.7204017644398846e-10,1.4460475189666469e-12,257.28074047472234,1.8080186237057205e-09,-1.8080186237057205e-09,-7.02741534541973e-12
nonzero_velocity_spirograph,dop853_reference,DOP853,1e-11,1e-13,0.05263157894736842,2.0669639611848325,-0.3447376674301115,2.0669639611841077,-0.3447376674312371,7.247535904753022e-13,1.125599613516215e-12,1.125599613516215e-12,0.37248876050106283,-0.9356874013977652,0.3724887604998188,-0.9356874013978318,1.244004899092488e-12,6.661338147750939e-14,1.245787113257309e-12,1.244004899092488e-12,257.2807404769237,3.9335645851679146e-10,3.9335645851679146e-10,1.5288997450342546e-12,257.2807404756569,8.73455974215176e-10,-8.73455974215176e-10,-3.394952815346294e-12
nonzero_velocity_spirograph,dop853_reference,DOP853,1e-11,1e-13,0.05513784461152882,2.0897539642542626,-0.358056602435885,2.0897539642525014,-0.35805660243796567,1.7612578062653483e-12,2.080668970450006e-12,2.080668970450006e-12,0.342654513006728,-0.9088942113167966,0.34265451300467853,-0.9088942113172322,2.049471703458039e-12,4.3565151486291143e-13,2.0952628726910487e-12,2.049471703458039e-12,257.28074047718087,6.505160854430869e-10,6.505160854430869e-10,2.528429000313874e-12,257.2807404760209,5.094307198305614e-10,-5.094307198305614e-10,-1.9800577333810677e-12
nonzero_velocity_spirograph,dop853_reference,DOP853,1e-11,1e-13,0.05764411027568922,2.112511726441212,-0.3711565751326154,2.1125117264382083,-0.371156575133342,3.0038194154258235e-12,7.265854584659337e-13,3.0038194154258235e-12,0.3127852264219393,-0.882256182414651,0.3127852264224723,-0.8822561824168292,5.330180741225377e-13,2.178257574314557e-12,2.2425240973956194e-12,2.573719015686038e-12,257.2807404773959,8.655547389935236e-10,8.655547389935236e-10,3.3642422568839008e-12,257.2807404762069,3.234390533179976e-10,-3.234390533179976e-10,-1.2571444435325012e-12
nonzero_velocity_spirograph,dop853_reference,DOP853,1e-11,1e-13,0.06015037593984962,2.135240376880954,-0.3840461556138307,2.1352403768824075,-0.3840461556076461,1.453503983839255e-12,6.184608380976897e-12,6.184608380976897e-12,0.2828737174309941,-0.8557881696431319,0.2828737174388176,-0.8557881696453797,7.823519609928553e-12,2.2478685579585544e-12,8.140047428657605e-12,7.823519609928553e-12,257.2807404770197,4.893649929726962e-10,4.893649929726962e-10,1.90206617124276e-12,257.28074047623824,2.921183295256924e-10,-2.921183295256924e-10,-1.1354069060304962e-12
nonzero_velocity_spirograph,dop853_reference,DOP853,1e-11,1e-13,0.06265664160401002,2.1579426200784497,-0.39673413997622786,2.1579426200803526,-0.39673413997004314,1.9029222642075183e-12,6.1847194032793595e-12,6.1847194032793595e-12,0.25291266273251345,-0.8295042986633011,0.2529126627400158,-0.8295042986653016,7.502332088904495e-12,2.0005108680720696e-12,7.764472326274372e-12,7.502332088904495e-12,257.2807404769502,4.19845491705928e-10,4.19845491705928e-10,1.6318574446276017e-12,257.2807404757215,8.08881850389298e-10,-8.08881850389298e-10,-3.143965805178821e-12
nonzero_velocity_spirograph,dop853_reference,DOP853,1e-11,1e-13,0.06516290726817042,2.1806207401419866,-0.40922957098575335,2.180620740142113,-0.4092295709823546,1.2656542480726785e-13,3.398781256436223e-12,3.398781256436223e-12,0.22289464319457575,-0.8034179441732692,0.2228946431991804,-0.8034179441751941,4.604649994632837e-12,1.9249046800950964e-12,4.990797491436032e-12,4.604649994632837e-12,257.28074047693644,4.0608938434161246e-10,4.0608938434161246e-10,1.5783901414053054e-12,257.2807404754382,1.0921326065727044e-09,-1.0921326065727044e-09,-4.2449061851651924e-12
nonzero_velocity_spirograph,dop853_reference,DOP853,1e-11,1e-13,0.06766917293233082,2.2032766068340117,-0.42154175471735644,2.2032766068334704,-0.42154175471212113,5.413447468072263e-13,5.235312183771157e-12,5.235312183771157e-12,0.19281218983366477,-0.7775417048836241,0.19281218984115045,-0.7775417048872741,7.485678743535118e-12,3.650080238060127e-12,8.328173388906512e-12,7.485678743535118e-12,257.280740476945,4.1467274058959447e-10,4.1467274058959447e-10,1.6117519711018623e-12,257.2807404755553,9.750351637194399e-10,-9.750351637194399e-10,-3.789771289967134e-12
nonzero_velocity_spirograph,dop853_reference,DOP853,1e-11,1e-13,0.07017543859649122,2.2259116836871664,-0.43368027288221156,2.2259116836873543,-0.4336802728749487,1.8784973576657649e-13,7.262856982492849e-12,7.262856982492849e-12,0.16265783148895085,-0.7518873758802752,0.16265783149872215,-0.7518873758847042,9.771294884330928e-12,4.429012712137137e-12,1.0728203825469765e-11,9.771294884330928e-12,257.28074047714983,6.194795787450857e-10,6.194795787450857e-10,2.4077961591594373e-12,257.2807404754748,1.0555822882452048e-09,-1.0555822882452048e-09,-4.102842234867934e-12
nonzero_velocity_spirograph,dop853_reference,DOP853,1e-11,1e-13,0.07268170426065163,2.2485270384455407,-0.44565499053961866,2.248527038444561,-0.4456549905364992,9.796607969292381e-13,3.1194491434405336e-12,3.1194491434405336e-12,0.13242414403510305,-0.7264659191579563,0.13242414403993952,-0.7264659191607363,4.8364645621745694e-12,2.779998453661392e-12,5.578510631300274e-12,4.8364645621745694e-12,257.28074047712926,5.989022611174732e-10,5.989022611174732e-10,2.3278161435955067e-12,257.28074047626114,2.6921043172478676e-10,-2.6921043172478676e-10,-1.046368380416507e-12
